,rewards
4140,57.0
4141,36.0
4142,36.0
4143,13.0
4144,56.0
4145,58.0
4146,14.0
4147,16.0
4148,9.0
4149,50.0
4150,20.0
4151,22.0
4152,12.0
4153,72.0
4154,40.0
4155,26.0
4156,64.0
4157,44.0
4158,14.0
4159,12.0
4160,34.0
4161,62.0
4162,10.0
4163,9.0
4164,8.0
4165,37.0
4166,38.0
4167,36.0
4168,10.0
4169,10.0
4170,67.0
4171,54.0
4172,42.0
4173,44.0
4174,28.0
4175,18.0
4176,45.0
4177,36.0
4178,41.0
4179,16.0
4180,9.0
4181,38.0
4182,8.0
4183,10.0
4184,10.0
4185,26.0
4186,9.0
4187,48.0
4188,34.0
4189,34.0
4190,14.0
4191,56.0
4192,20.0
4193,40.0
4194,59.0
4195,25.0
4196,62.0
4197,41.0
4198,45.0
4199,20.0
4200,28.0
4201,62.0
4202,10.0
4203,60.0
4204,9.0
4205,32.0
4206,12.0
4207,18.0
4208,11.0
4209,10.0
4210,9.0
4211,10.0
4212,10.0
4213,10.0
4214,9.0
4215,24.0
4216,9.0
4217,9.0
4218,10.0
4219,8.0
4220,9.0
4221,34.0
4222,9.0
4223,9.0
4224,10.0
4225,36.0
4226,20.0
4227,8.0
4228,10.0
4229,10.0
4230,8.0
4231,8.0
4232,8.0
4233,9.0
4234,9.0
4235,9.0
4236,9.0
4237,9.0
4238,11.0
4239,10.0
4240,9.0
4241,9.0
4242,10.0
4243,9.0
4244,10.0
4245,10.0
4246,22.0
4247,24.0
4248,10.0
4249,9.0
4250,9.0
4251,34.0
4252,14.0
4253,22.0
4254,10.0
4255,9.0
4256,10.0
4257,10.0
4258,8.0
4259,8.0
4260,10.0
4261,9.0
4262,9.0
4263,9.0
4264,9.0
4265,9.0
4266,10.0
4267,10.0
4268,9.0
4269,10.0
4270,9.0
4271,9.0
4272,8.0
4273,9.0
4274,9.0
4275,12.0
4276,10.0
4277,14.0
4278,10.0
4279,10.0
4280,8.0
4281,8.0
4282,9.0
4283,8.0
4284,8.0
4285,9.0
4286,22.0
4287,30.0
4288,14.0
4289,9.0
4290,9.0
4291,11.0
4292,10.0
4293,9.0
4294,9.0
4295,32.0
4296,12.0
4297,10.0
4298,9.0
4299,10.0
4300,9.0
4301,10.0
4302,10.0
4303,9.0
4304,9.0
4305,11.0
4306,8.0
4307,9.0
4308,30.0
4309,9.0
4310,9.0
4311,8.0
4312,10.0
4313,9.0
4314,9.0
4315,9.0
4316,14.0
4317,10.0
4318,38.0
4319,12.0
4320,8.0
4321,10.0
4322,38.0
4323,9.0
4324,8.0
4325,9.0
4326,10.0
4327,10.0
4328,8.0
4329,10.0
4330,9.0
4331,8.0
4332,10.0
4333,10.0
4334,10.0
4335,9.0
4336,9.0
4337,10.0
4338,9.0
4339,10.0
4340,9.0
4341,10.0
4342,10.0
4343,9.0
4344,10.0
4345,8.0
4346,9.0
4347,29.0
4348,10.0
4349,10.0
4350,9.0
4351,8.0
4352,10.0
4353,9.0
4354,9.0
4355,10.0
4356,9.0
4357,14.0
4358,28.0
4359,10.0
4360,10.0
4361,9.0
4362,10.0
4363,19.0
4364,9.0
4365,9.0
4366,10.0
4367,12.0
4368,10.0
4369,8.0
4370,9.0
4371,8.0
4372,10.0
4373,10.0
4374,10.0
4375,9.0
4376,11.0
4377,9.0
4378,9.0
4379,14.0
4380,10.0
4381,20.0
4382,18.0
4383,10.0
4384,10.0
4385,10.0
4386,9.0
4387,10.0
4388,10.0
4389,10.0
4390,9.0
4391,9.0
4392,9.0
4393,9.0
4394,9.0
4395,10.0
4396,9.0
4397,9.0
4398,10.0
4399,9.0
4400,10.0
4401,8.0
4402,9.0
4403,10.0
4404,14.0
4405,12.0
4406,10.0
4407,9.0
4408,12.0
4409,9.0
4410,8.0
4411,9.0
4412,9.0
4413,29.0
4414,10.0
4415,28.0
4416,10.0
4417,8.0
4418,10.0
4419,9.0
4420,9.0
4421,9.0
4422,9.0
4423,38.0
4424,9.0
4425,10.0
4426,9.0
4427,9.0
4428,9.0
4429,9.0
4430,10.0
4431,10.0
4432,10.0
4433,10.0
4434,9.0
4435,14.0
4436,10.0
4437,18.0
4438,11.0
4439,10.0
4440,9.0
4441,9.0
4442,8.0
4443,9.0
4444,10.0
4445,10.0
4446,9.0
4447,10.0
4448,10.0
4449,12.0
4450,10.0
4451,10.0
4452,10.0
4453,8.0
4454,9.0
4455,11.0
4456,9.0
4457,14.0
4458,10.0
4459,9.0
4460,11.0
4461,10.0
4462,10.0
4463,10.0
4464,10.0
4465,24.0
4466,30.0
4467,9.0
4468,9.0
4469,9.0
4470,11.0
4471,10.0
4472,9.0
4473,20.0
4474,9.0
4475,14.0
4476,10.0
4477,9.0
4478,10.0
4479,10.0
4480,9.0
4481,18.0
4482,10.0
4483,9.0
4484,10.0
4485,10.0
4486,9.0
4487,10.0
4488,33.0
4489,22.0
4490,10.0
4491,11.0
4492,9.0
4493,40.0
4494,10.0
4495,10.0
4496,10.0
4497,10.0
4498,10.0
4499,9.0
4500,20.0
4501,18.0
4502,10.0
4503,13.0
4504,9.0
4505,10.0
4506,10.0
4507,9.0
4508,10.0
4509,10.0
4510,12.0
4511,9.0
4512,9.0
4513,9.0
4514,10.0
4515,10.0
4516,10.0
4517,10.0
4518,10.0
4519,10.0
4520,9.0
4521,10.0
4522,8.0
4523,9.0
4524,9.0
4525,10.0
4526,10.0
4527,9.0
4528,9.0
4529,14.0
4530,12.0
4531,16.0
4532,11.0
4533,20.0
4534,10.0
4535,10.0
4536,10.0
4537,10.0
4538,10.0
4539,10.0
4540,9.0
4541,10.0
4542,9.0
4543,10.0
4544,10.0
4545,10.0
4546,11.0
4547,21.0
4548,9.0
4549,23.0
4550,10.0
4551,10.0
4552,9.0
4553,13.0
4554,9.0
4555,12.0
4556,17.0
4557,9.0
4558,10.0
4559,9.0
4560,10.0
4561,16.0
4562,10.0
4563,9.0
4564,10.0
4565,31.0
4566,10.0
4567,10.0
4568,9.0
4569,10.0
4570,37.0
4571,27.0
4572,10.0
4573,10.0
4574,10.0
4575,9.0
4576,9.0
4577,9.0
4578,9.0
4579,9.0
4580,10.0
4581,10.0
4582,10.0
4583,18.0
4584,11.0
4585,9.0
4586,26.0
4587,10.0
4588,10.0
4589,10.0
4590,14.0
4591,9.0
4592,9.0
4593,9.0
4594,9.0
4595,10.0
4596,9.0
4597,10.0
4598,10.0
4599,10.0
4600,10.0
4601,9.0
4602,9.0
4603,10.0
4604,10.0
4605,10.0
4606,10.0
4607,12.0
4608,11.0
4609,27.0
4610,34.0
4611,31.0
4612,10.0
4613,9.0
4614,20.0
4615,11.0
4616,10.0
4617,18.0
4618,10.0
4619,9.0
4620,12.0
4621,10.0
4622,10.0
4623,10.0
4624,10.0
4625,9.0
4626,9.0
4627,10.0
4628,9.0
4629,27.0
4630,10.0
4631,10.0
4632,10.0
4633,9.0
4634,9.0
4635,10.0
4636,9.0
4637,10.0
4638,10.0
4639,10.0
4640,9.0
4641,10.0
4642,10.0
4643,8.0
4644,8.0
4645,16.0
4646,10.0
4647,10.0
4648,32.0
4649,9.0
4650,21.0
4651,9.0
4652,10.0
4653,9.0
4654,11.0
4655,9.0
4656,9.0
4657,9.0
4658,9.0
4659,9.0
4660,9.0
4661,32.0
4662,10.0
4663,11.0
4664,30.0
4665,9.0
4666,8.0
4667,18.0
4668,10.0
4669,8.0
4670,10.0
4671,10.0
4672,12.0
4673,9.0
4674,22.0
4675,10.0
4676,8.0
4677,9.0
4678,9.0
4679,11.0
4680,10.0
4681,10.0
4682,10.0
4683,10.0
4684,10.0
4685,53.0
4686,72.0
4687,9.0
4688,9.0
4689,10.0
4690,10.0
4691,10.0
4692,9.0
4693,10.0
4694,9.0
4695,10.0
4696,11.0
4697,10.0
4698,9.0
4699,10.0
4700,10.0
4701,9.0
4702,10.0
4703,8.0
4704,8.0
4705,9.0
4706,10.0
4707,9.0
4708,9.0
4709,10.0
4710,24.0
4711,28.0
4712,9.0
4713,10.0
4714,10.0
4715,10.0
4716,10.0
4717,14.0
4718,10.0
4719,10.0
4720,10.0
4721,10.0
4722,9.0
4723,14.0
4724,38.0
4725,42.0
4726,9.0
4727,10.0
4728,10.0
4729,10.0
4730,9.0
4731,46.0
4732,55.0
4733,9.0
4734,10.0
4735,14.0
4736,54.0
4737,54.0
4738,9.0
4739,9.0
4740,10.0
4741,9.0
4742,10.0
4743,10.0
4744,12.0
4745,12.0
4746,10.0
4747,45.0
4748,10.0
4749,9.0
4750,29.0
4751,49.0
4752,10.0
4753,9.0
4754,39.0
4755,12.0
4756,11.0
4757,28.0
4758,23.0
4759,56.0
4760,32.0
4761,24.0
4762,10.0
4763,10.0
4764,31.0
4765,10.0
4766,10.0
4767,33.0
4768,16.0
4769,17.0
4770,39.0
4771,19.0
4772,16.0
4773,24.0
4774,10.0
4775,29.0
4776,25.0
4777,10.0
4778,43.0
4779,10.0
4780,10.0
4781,22.0
4782,10.0
4783,15.0
4784,25.0
4785,39.0
4786,26.0
4787,8.0
4788,30.0
4789,18.0
4790,12.0
4791,27.0
4792,11.0
4793,19.0
4794,17.0
4795,8.0
4796,9.0
4797,33.0
4798,30.0
4799,18.0
4800,10.0
4801,9.0
4802,33.0
4803,28.0
4804,12.0
4805,28.0
4806,33.0
4807,10.0
4808,10.0
4809,33.0
4810,20.0
4811,10.0
4812,33.0
4813,22.0
4814,19.0
4815,18.0
4816,8.0
4817,26.0
4818,10.0
4819,53.0
4820,41.0
4821,29.0
4822,9.0
4823,10.0
4824,18.0
4825,9.0
4826,31.0
4827,9.0
4828,25.0
4829,33.0
4830,12.0
4831,9.0
4832,27.0
4833,10.0
4834,25.0
4835,19.0
4836,25.0
4837,20.0
4838,29.0
4839,9.0
4840,8.0
4841,20.0
4842,10.0
4843,9.0
4844,17.0
4845,10.0
4846,9.0
4847,47.0
4848,31.0
4849,22.0
4850,51.0
4851,9.0
4852,23.0
4853,27.0
4854,36.0
4855,9.0
4856,39.0
4857,10.0
4858,8.0
4859,55.0
4860,26.0
4861,10.0
4862,25.0
4863,21.0
4864,27.0
4865,11.0
4866,29.0
4867,11.0
4868,13.0
4869,23.0
4870,45.0
4871,20.0
4872,24.0
4873,9.0
4874,39.0
4875,27.0
4876,10.0
4877,10.0
4878,16.0
4879,8.0
4880,10.0
4881,27.0
4882,14.0
4883,24.0
4884,20.0
4885,25.0
4886,10.0
4887,12.0
4888,9.0
4889,24.0
4890,20.0
4891,23.0
4892,25.0
4893,37.0
4894,18.0
4895,27.0
4896,20.0
4897,36.0
4898,12.0
4899,25.0
4900,17.0
4901,17.0
4902,19.0
4903,16.0
4904,16.0
4905,9.0
4906,10.0
4907,26.0
4908,24.0
4909,28.0
4910,9.0
4911,9.0
4912,9.0
4913,27.0
4914,14.0
4915,10.0
4916,18.0
4917,27.0
4918,19.0
4919,9.0
4920,32.0
4921,30.0
4922,18.0
4923,14.0
4924,30.0
4925,36.0
4926,18.0
4927,21.0
4928,35.0
4929,8.0
4930,19.0
4931,21.0
4932,24.0
4933,10.0
4934,10.0
4935,27.0
4936,14.0
4937,31.0
4938,11.0
4939,10.0
4940,11.0
4941,8.0
4942,25.0
4943,9.0
4944,10.0
4945,27.0
4946,37.0
4947,26.0
4948,10.0
4949,9.0
4950,19.0
4951,19.0
4952,12.0
4953,22.0
4954,9.0
4955,10.0
4956,9.0
4957,9.0
4958,8.0
4959,15.0
4960,16.0
4961,8.0
4962,8.0
4963,9.0
4964,10.0
4965,17.0
4966,30.0
4967,17.0
4968,9.0
4969,8.0
4970,10.0
4971,10.0
4972,14.0
4973,9.0
4974,10.0
4975,9.0
4976,9.0
4977,18.0
4978,9.0
4979,9.0
4980,9.0
4981,10.0
4982,13.0
4983,9.0
4984,12.0
4985,10.0
4986,9.0
4987,10.0
4988,12.0
4989,9.0
4990,10.0
4991,11.0
4992,10.0
4993,21.0
4994,8.0
4995,9.0
4996,10.0
4997,9.0
4998,9.0
4999,9.0
